6.2800	0.0761	0.0000	52.0314	0.0000	6.3252	15.8196
6.2800	0.0375	0.0000	86.4906	0.0000	6.5337	15.8640
6.2800	0.0420	0.0000	34.9916	0.0000	6.3596	15.9062
6.2800	0.3718	0.0000	122.8197	0.0000	6.0300	15.9492
6.2800	0.2795	0.0000	95.9634	0.0000	6.1218	15.9921
6.2800	0.0643	0.0000	65.3136	0.0000	6.3329	16.0362
6.2800	0.0789	0.0000	34.2981	0.0000	6.3170	16.0796
6.2800	0.1794	0.0000	156.3693	0.0000	6.3228	16.1225
6.2800	0.2743	0.0000	131.6461	0.0000	6.1358	16.1651
6.2800	0.2685	0.0000	109.5548	0.0000	6.1516	16.2080
6.2800	0.1215	0.0000	36.1838	0.0000	6.3041	16.2518
6.2800	0.1603	0.0000	36.3917	0.0000	6.2611	16.2947
6.2800	0.2943	0.0000	103.2068	0.0000	6.1305	16.3373
6.2800	0.2048	0.0000	154.2852	0.0000	6.2195	16.3818
6.2800	-0.0937	0.0000	21.8237	0.0000	6.5187	16.4263
6.2800	-0.0161	0.0000	5.9799	0.0000	6.4270	16.4684
6.2800	0.2594	0.0000	124.1891	0.0000	6.1591	16.5118
6.2800	-0.0239	0.0000	-17.0718	0.0000	6.4370	16.5559
6.2800	0.1443	0.0000	9.3468	0.0000	6.2672	16.5992
6.2800	0.0581	0.0000	23.8982	0.0000	6.3490	16.6425
6.2800	0.1272	0.0000	58.5343	0.0000	6.2878	16.6855
6.2800	0.0306	0.0000	66.8274	0.0000	6.3822	16.7296
6.2800	0.0985	0.0000	81.8453	0.0000	6.3048	16.7725
6.2800	0.1170	0.0000	72.1986	0.0000	6.2897	16.8147
6.2800	0.1279	0.0000	20.2860	0.0000	6.2860	16.8577
6.2800	0.1138	0.0000	89.9257	0.0000	6.3002	16.9010
6.2800	-0.0776	0.0000	13.6272	0.0000	6.4923	16.9451
6.2800	0.2171	0.0000	83.9129	0.0000	6.2020	16.9877
6.2800	0.0621	0.0000	6.6215	0.0000	6.3529	17.0310
6.2800	0.0183	0.0000	23.1667	0.0000	6.3892	17.0755
6.2800	0.2688	0.0000	109.7756	0.0000	6.1404	17.1177
6.2800	0.3454	0.0000	147.8872	0.0000	6.0718	17.1595
6.2800	0.1810	0.0000	65.9645	0.0000	6.2323	17.2036
6.2800	0.1870	0.0000	126.9847	0.0000	6.2258	17.2488
6.2800	0.0361	0.0000	50.6511	0.0000	6.3829	17.2918
6.2800	0.2124	0.0000	100.7150	0.0000	6.2073	17.3344
6.2800	0.1354	0.0000	42.8289	0.0000	6.2820	17.3781
6.2800	0.3792	0.0000	145.5907	0.0000	6.0397	17.4195
6.2800	0.0297	0.0000	-53.3544	0.0000	6.3602	17.4644
6.2800	0.2057	0.0000	116.5616	0.0000	6.2098	17.5073
6.2800	0.0407	0.0000	71.8310	0.0000	6.3738	17.5507
6.2800	-0.0027	0.0000	-6.4744	0.0000	6.4125	17.5944
6.2800	-0.0269	0.0000	54.7313	0.0000	6.6788	17.6392
6.2800	0.0644	0.0000	27.1463	0.0000	6.3318	17.6810
6.2800	0.1565	0.0000	35.2882	0.0000	6.2411	17.7228
6.2800	0.0206	0.0000	63.3884	0.0000	6.3774	17.7689
6.2800	0.1148	0.0000	33.1681	0.0000	6.2787	17.8107
6.2800	0.1380	0.0000	101.5740	0.0000	6.2565	17.8540
6.2800	0.0605	0.0000	82.5125	0.0000	6.3384	17.8970
6.2800	0.2001	0.0000	75.7075	0.0000	6.1995	17.9395
6.2800	0.0741	0.0000	-25.5549	0.0000	6.3169	17.9836
6.2800	0.0052	0.0000	16.7623	0.0000	6.3820	18.0277
6.2800	0.0976	0.0000	24.4941	0.0000	6.2880	18.0707
